SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,POPESTIMATE2020,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,NPOPCHG_2020,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,BIRTHS2020,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,DEATHS2020,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,NATURALINC2020,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,INTERNATIONALMIG2020,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,DOMESTICMIG2020,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,NETMIG2020,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,RESIDUAL2020,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,GQESTIMATES2020,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RBIRTH2020,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RDEATH2020,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RNATURALINC2020,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RINTERNATIONALMIG2020,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RDOMESTICMIG2020,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,RNETMIG2020
50,2,3,26,67,Michigan,Ionia County,63905,63901,63847,63865,63890,64001,64246,64073,64215,64293,64290,64654,64553,-54,18,25,111,245,-173,142,78,-3,364,-101,201,747,732,755,718,739,746,724,706,674,673,169,457,447,504,526,518,537,545,538,536,602,32,290,285,251,192,221,209,179,168,138,71,1,4,13,9,2,9,17,10,9,13,12,-87,-277,-272,-144,65,-404,-81,-110,-181,212,-187,-86,-273,-259,-135,67,-395,-64,-100,-172,225,-175,0,1,-1,-5,-14,1,-3,-1,1,1,3,5524,5519,5479,5551,5488,5537,5481,5374,5370,5132,5357,5069,11.69819594,11.45943407,11.80692934,11.19714301,11.51816956,11.63008232,11.26778099,10.98123391,10.45415064,10.41739225,7.156727637,6.997769168,7.88171177,8.202920926,8.073629003,8.371788476,8.481962213,8.368135757,8.313686562,9.318380583,4.541468304,4.461664906,3.925217568,2.994222087,3.444540559,3.258293839,2.785818782,2.613098155,2.140464077,1.099011664,0.062640942,0.20351454,0.140744853,0.031189813,0.140275407,0.265028686,0.155632334,0.139987401,0.20163792,0.18574845,-4.337885242,-4.258150366,-2.251917649,1.013668936,-6.296807176,-1.262783737,-1.711955676,-2.815302178,3.288249162,-2.894580015,-4.2752443,-4.054635826,-2.111172796,1.044858749,-6.156531768,-0.997755051,-1.556323342,-2.675314777,3.489887083,-2.708831565
50,2,3,26,69,Michigan,Iosco County,25887,25895,25841,25599,25455,25433,25445,25360,25307,25180,25195,25244,25140,-54,-242,-144,-22,12,-85,-53,-127,15,49,-104,59,200,227,231,233,254,213,234,239,244,260,69,369,403,423,377,431,408,427,408,411,421,-10,-169,-176,-192,-144,-177,-195,-193,-169,-167,-161,4,9,17,12,11,5,21,20,18,8,7,-44,-80,17,156,141,88,122,46,167,210,51,-40,-71,34,168,152,93,143,66,185,218,58,-4,-2,-2,2,4,-1,-1,0,-1,-2,-1,400,400,400,400,400,400,400,400,400,400,400,400,7.776049767,8.892545148,9.078761201,9.159165062,9.999015845,8.407839422,9.269712995,9.488833747,9.675053034,10.32073674,14.34681182,15.7872057,16.62474454,14.81976493,16.96683397,16.1051572,16.91524551,16.19851117,16.2969131,16.71165449,-6.570762053,-6.894660555,-7.545983336,-5.660599866,-6.967818128,-7.697317781,-7.645532513,-6.709677419,-6.621860069,-6.390917752,0.34992224,0.665961531,0.471623959,0.432406934,0.196831021,0.828941915,0.792283162,0.714640199,0.317214854,0.277865989,-3.110419907,0.665961531,6.131111461,5.542670703,3.464225962,4.815757791,1.822251273,6.630272953,8.326889907,2.024452207,-2.760497667,1.331923062,6.602735419,5.975077637,3.661056983,5.644699706,2.614534435,7.344913151,8.64410476,2.302318196
50,2,3,26,71,Michigan,Iron County,11817,11817,11811,11767,11569,11506,11352,11327,11168,11112,11094,11053,11066,-6,-44,-198,-63,-154,-25,-159,-56,-18,-41,13,20,87,101,83,91,97,85,98,110,82,79,24,191,210,178,196,171,203,193,206,171,189,-4,-104,-109,-95,-105,-74,-118,-95,-96,-89,-110,0,1,2,2,2,1,1,0,0,0,0,0,59,-91,32,-48,50,-42,39,79,49,126,0,60,-89,34,-46,51,-41,39,79,49,126,-2,0,0,-2,-3,-2,0,0,-1,-1,-3,355,355,355,355,358,358,358,355,355,355,355,355,7.379760794,8.656153582,7.193932828,7.962201417,8.554169055,7.557234941,8.797127469,9.90723228,7.405066149,7.143180071,16.20154381,17.99794309,15.42795233,17.1493569,15.08002998,18.04845521,17.32495512,18.55354409,15.44227209,17.08938017,-8.821783018,-9.34178951,-8.234019502,-9.187155482,-6.525860929,-10.49122027,-8.527827648,-8.646311808,-8.037205942,-9.946200099,0.084824837,0.171408982,0.173347779,0.174993438,0.08818731,0.088908646,0,0,0,0,5.004665366,-7.799108673,2.773564464,-4.199842506,4.409365492,-3.734163147,3.500897666,7.115194092,4.424978552,11.39292011,5.089490203,-7.627699691,2.946912243,-4.024849068,4.497552802,-3.645254501,3.500897666,7.115194092,4.424978552,11.39292011
50,2,3,26,73,Michigan,Isabella County,70311,70313,70297,70624,70679,70240,70116,70798,71247,71035,70392,69635,69504,-16,327,55,-439,-124,682,449,-212,-643,-757,-131,178,646,629,650,680,722,639,648,690,589,597,136,466,436,451,452,475,507,495,516,517,503,42,180,193,199,228,247,132,153,174,72,94,32,217,246,234,257,207,197,145,93,51,48,-88,-69,-377,-898,-625,229,120,-512,-920,-886,-273,-56,148,-131,-664,-368,436,317,-367,-827,-835,-225,-2,-1,-7,26,16,-1,0,2,10,6,0,6540,6541,6539,6542,6143,5698,6405,6576,6240,5847,5319,4730,9.168257392,8.90285415,9.225157715,9.689646328,10.24738493,8.997148791,9.108671512,9.757684176,8.412663272,8.581346711,6.61363459,6.171135786,6.400840199,6.440764912,6.741700612,7.138582844,6.95801296,7.297050775,7.384290173,7.230179892,2.554622803,2.731718364,2.824317516,3.248881416,3.505684318,1.858565947,2.150658551,2.460633401,1.0283731,1.351166819,3.079739712,3.481879366,3.321056777,3.662116333,2.937962161,2.773768876,2.038205817,1.315166128,0.728430946,0.689957525,-0.979272074,-5.336050898,-12.7449102,-8.905924934,3.250209348,1.689605407,-7.196975021,-13.01024557,-12.65470231,-3.924133421,2.100467638,-1.854171532,-9.423853419,-5.243808601,6.188171509,4.463374283,-5.158769205,-11.69507944,-11.92627136,-3.234175896
50,2,3,26,75,Michigan,Jackson County,160248,160233,160109,159666,159988,159672,159464,159325,158345,158653,158594,158357,156920,-124,-443,322,-316,-208,-139,-980,308,-59,-237,-1437,481,1827,1799,1787,1761,1828,1757,1792,1714,1698,1701,424,1501,1579,1653,1589,1647,1743,1810,1753,1711,1744,57,326,220,134,172,181,14,-18,-39,-13,-43,34,107,92,93,90,82,111,93,77,25,26,-213,-876,40,-536,-452,-388,-1105,244,-90,-252,-1420,-179,-769,132,-443,-362,-306,-994,337,-13,-227,-1394,-2,0,-30,-7,-18,-14,0,-11,-7,3,0,9672,9672,9554,9832,9511,9365,9276,8830,8660,8661,8591,7634,11.42678446,11.25592046,11.18062942,11.03604733,11.46840073,11.06179369,11.30606502,10.80546073,10.71458995,10.7905112,9.387850833,9.879432136,10.34223863,9.95813697,10.33285339,10.9736519,11.41963041,11.05132594,10.79662156,11.06328721,2.038933625,1.376488328,0.83839079,1.077910358,1.135547337,0.088141782,-0.113565385,-0.245865209,-0.082031607,-0.272776003,0.669220546,0.575622392,0.581868235,0.564022862,0.51444686,0.698838417,0.586754491,0.485426182,0.157753091,0.164934328,-5.478852318,0.250270605,-3.353563161,-2.83264815,-2.434211971,-6.956904964,1.539441889,-0.567381252,-1.590151159,-9.007951738,-4.809631772,0.825892997,-2.771694926,-2.268625288,-1.919765111,-6.258066547,2.12619638,-0.08195507,-1.432398068,-8.84301741
50,2,3,26,77,Michigan,Kalamazoo County,250331,250327,250754,252634,255413,257399,259063,259816,261584,263387,265120,265531,265988,427,1880,2779,1986,1664,753,1768,1803,1733,411,457,784,3068,3050,3153,3191,3204,3161,3119,3085,3019,3044,448,2093,1904,1986,2078,2173,2065,2205,2213,2248,2383,336,975,1146,1167,1113,1031,1096,914,872,771,661,147,597,626,617,541,442,758,541,382,306,256,-27,317,1020,240,63,-701,-73,361,484,-676,-477,120,914,1646,857,604,-259,685,902,866,-370,-221,-29,-9,-13,-38,-53,-19,-13,-13,-5,10,17,8455,8456,8491,8777,8604,8773,8483,8279,8148,8459,8255,8156,12.18940459,12.00676315,12.29690413,12.35715309,12.34970003,12.12504795,11.88256113,11.67439599,11.37847663,11.45396496,8.315653134,7.495369523,7.745528576,8.047058641,8.375748489,7.920981972,8.400464026,8.374534301,8.472611943,8.966753776,3.87375146,4.511393631,4.551375553,4.31009445,3.973951538,4.204065976,3.482097106,3.299861686,2.905864683,2.487211182,2.371927817,2.464338929,2.406339945,2.095023448,1.703672725,2.907556578,2.06106623,1.44558161,1.15330038,0.963276948,1.259465859,4.01537653,0.936015538,0.24396761,-2.701978689,-0.280015343,1.375314065,1.831574605,-2.547813912,-1.794855875,3.631393676,6.479715459,3.342355483,2.338991058,-0.998305963,2.627541235,3.436380295,3.277156216,-1.394513531,-0.831578928
50,2,3,26,79,Michigan,Kalkaska County,17153,17147,17146,17175,17104,17296,17374,17254,17283,17582,17774,17984,18003,-1,29,-71,192,78,-120,29,299,192,210,19,46,161,182,191,167,177,185,158,175,191,192,24,187,204,180,188,188,237,194,220,179,182,22,-26,-22,11,-21,-11,-52,-36,-45,12,10,2,13,12,7,12,1,8,7,4,4,1,-25,44,-60,173,89,-109,73,326,234,194,8,-23,57,-48,180,101,-108,81,333,238,198,9,0,-2,-1,1,-2,-1,0,2,-1,0,0,138,138,138,138,138,138,138,138,138,138,138,138,9.382011014,10.61874617,11.10465116,9.633689068,10.22294097,10.71314822,9.063530762,9.899309877,10.6829241,10.67051991,10.89711838,11.90233087,10.46511628,10.84511105,10.85826499,13.7244115,11.12863904,12.4448467,10.01174562,10.11476367,-1.515107369,-1.283584702,0.639534884,-1.211421979,-0.635324015,-3.011263283,-2.065108275,-2.545536825,0.671178478,0.555756245,0.757553684,0.70013711,0.406976744,0.692241131,0.057756729,0.463271274,0.401548831,0.22626994,0.223726159,0.055575625,2.564027855,-3.500685551,10.05813954,5.134121719,-6.295483424,4.227350378,18.70070271,13.23679149,10.85071872,0.444604996,3.321581539,-2.800548441,10.46511628,5.82636285,-6.237726695,4.690621652,19.10225154,13.46306143,11.07444488,0.500180621
50,2,3,26,81,Michigan,Kent County,602622,602625,602994,608543,615871,624409,631464,637333,644219,649722,653636,656800,658708,369,5549,7328,8538,7055,5869,6886,5503,3914,3164,1908,2233,8659,8865,8921,8843,8871,8861,8752,8506,8461,8596,1050,4234,4462,4361,4488,4754,4712,4801,4992,4800,5226,1183,4425,4403,4560,4355,4117,4149,3951,3514,3661,3370,241,1207,1663,1659,1658,1445,2206,1653,1187,830,699,-1079,-59,1348,2332,1119,372,554,-71,-766,-1343,-2193,-838,1148,3011,3991,2777,1817,2760,1582,421,-513,-1494,24,-24,-86,-13,-77,-65,-23,-30,-21,16,32,11353,11349,11348,11398,11563,11556,11536,11595,11635,11538,11455,11305,14.29423947,14.48039634,14.38546135,14.08263415,13.98332436,13.82854539,13.52766471,13.05243839,12.9132594,13.06871566,6.989468749,7.288384484,7.032283033,7.147219504,7.493712548,7.35358378,7.420740204,7.66021308,7.325806068,7.945219641,7.304770717,7.192011852,7.353178315,6.935414648,6.489611813,6.474961609,6.106924504,5.392225313,5.587453336,5.123496018,1.99251034,2.716401479,2.675202374,2.640394371,2.277748135,3.442700725,2.554985119,1.821448904,1.266753966,1.062707334,-0.097396943,2.201869629,3.760441191,1.782027323,0.586382219,0.864576701,-0.109742253,-1.175425324,-2.049699489,-3.334073225,1.895113397,4.918271108,6.435643564,4.422421694,2.864130353,4.307277426,2.445242867,0.646023579,-0.782945523,-2.271365891
50,2,3,26,83,Michigan,Keweenaw County,2156,2157,2170,2180,2169,2144,2175,2124,2143,2087,2076,2085,2119,13,10,-11,-25,31,-51,19,-56,-11,9,34,2,19,18,13,25,17,22,12,17,13,12,1,22,19,18,30,15,23,36,29,19,26,1,-3,-1,-5,-5,2,-1,-24,-12,-6,-14,0,1,1,0,0,0,1,1,0,0,1,11,13,-11,-18,33,-53,20,-34,4,15,47,11,14,-10,-18,33,-53,21,-33,4,15,48,1,-1,0,-2,3,0,-1,1,-3,0,0,10,10,10,10,10,10,10,10,10,10,10,10,8.735632184,8.277765003,6.028286576,11.57675388,7.908816004,10.3116944,5.673758865,8.167187125,6.248497957,5.708848716,10.11494253,8.737640837,8.346858335,13.89210465,6.978367062,10.78040778,17.0212766,13.93226039,9.132420091,12.36917222,-1.379310345,-0.459875834,-2.31857176,-2.315350776,0.930448942,-0.468713382,-11.34751773,-5.765073264,-2.883922134,-6.660323501,0.459770115,0.459875834,0,0,0,0.468713382,0.472813239,0,0,0.475737393,5.977011494,-5.058634169,-8.346858335,15.28131512,-24.65689695,9.374267635,-16.07565012,1.921691088,7.209805335,22.35965747,6.436781609,-4.598758335,-8.346858335,15.28131512,-24.65689695,9.842981017,-15.60283688,1.921691088,7.209805335,22.83539486
50,2,3,26,85,Michigan,Lake County,11539,11542,11514,11456,11462,11395,11399,11691,11861,11977,11850,11752,11587,-28,-58,6,-67,4,292,170,116,-127,-98,-165,24,91,99,105,89,85,118,104,110,96,87,46,156,136,162,164,157,145,170,194,183,177,-22,-65,-37,-57,-75,-72,-27,-66,-84,-87,-90,0,-1,0,3,13,1,6,6,4,1,1,-4,7,41,-12,65,356,187,176,-45,-12,-75,-4,6,41,-9,78,357,193,182,-41,-11,-74,-2,1,2,-1,1,7,4,0,-2,0,-1,397,397,355,397,397,393,577,629,619,371,267,110,7.92337832,8.639497338,9.187557422,7.809072563,7.362494586,10.02038044,8.725564225,9.233222815,8.134903822,7.455332276,13.58293426,11.86840038,14.17508859,14.38975169,13.59896059,12.31317935,14.26294152,16.28404751,15.50716041,15.16774498,-5.659555943,-3.228903046,-4.987531172,-6.580679126,-6.236466003,-2.292798913,-5.537377297,-7.050824695,-7.372256588,-7.7124127,-0.087070091,0,0.262501641,1.140651049,0.086617583,0.50951087,0.503397936,0.335753557,0.084738582,0.085693474,0.60949064,3.577973645,-1.050006563,5.703255243,30.83585968,15.87975544,14.76633946,-3.777227515,-1.016862978,-6.427010583,0.522420549,3.577973645,-0.787504922,6.843906291,30.92247726,16.3892663,15.26973739,-3.441473958,-0.932124396,-6.341317109
50,2,3,26,87,Michigan,Lapeer County,88319,88314,88206,88095,88200,88299,88202,88376,88227,88218,87987,87808,87635,-108,-111,105,99,-97,174,-149,-9,-231,-179,-173,229,808,838,817,799,857,789,774,773,848,815,181,781,725,774,791,853,848,918,935,876,968,48,27,113,43,8,4,-59,-144,-162,-28,-153,14,52,73,54,38,25,85,61,55,54,43,-179,-193,-78,5,-136,153,-174,81,-122,-206,-63,-165,-141,-5,59,-98,178,-89,142,-67,-152,-20,9,3,-3,-3,-7,-8,-1,-7,-2,1,0,1716,1716,1722,1720,1714,1711,1717,1697,1681,1616,1581,1487,9.166141996,9.506792592,9.257842821,9.053773066,9.706758486,8.93529555,8.773272125,8.773871343,9.647600899,9.290766802,8.859847647,8.224850393,8.770587935,8.963122022,9.661452729,9.60346087,10.4055088,10.61263869,9.966153759,11.03492302,0.306294349,1.281942199,0.487254885,0.090651045,0.045305757,-0.66816532,-1.632236674,-1.838767345,-0.31855286,-1.744156222,0.589900228,0.82815735,0.611901484,0.430592461,0.283160983,0.962611054,0.691433591,0.624272864,0.614351944,0.490187696,-2.189437383,-0.884880456,0.056657545,-1.541067756,1.732945214,-1.970521452,0.918133129,-1.384750716,-2.343638898,-0.718181974,-1.599537155,-0.056723106,0.668559029,-1.110475295,2.016106197,-1.007910398,1.609566721,-0.760477853,-1.729286954,-0.227994277
50,2,3,26,89,Michigan,Leelanau County,21708,21711,21718,21428,21380,21475,21596,21633,21508,21638,21662,21692,21743,7,-290,-48,95,121,37,-125,130,24,30,51,38,160,166,173,163,173,178,167,165,162,143,72,198,222,243,250,245,219,243,283,238,240,-34,-38,-56,-70,-87,-72,-41,-76,-118,-76,-97,4,19,24,10,17,15,16,6,2,2,3,38,-273,-12,157,189,96,-98,202,140,104,146,42,-254,12,167,206,111,-82,208,142,106,149,-1,2,-4,-2,2,-2,-2,-2,0,0,-1,284,284,284,284,284,284,284,284,284,284,284,284,7.416678255,7.755559709,8.07373702,7.568897866,8.00388628,8.252010848,7.741157929,7.621247113,7.47335886,6.584551629,9.178139341,10.3718931,11.34056703,11.60873906,11.33498346,10.15275492,11.2640801,13.07159353,10.97937907,11.05099574,-1.761461086,-2.616333396,-3.266830008,-4.039841192,-3.33109718,-1.900744072,-3.522922171,-5.45034642,-3.506020206,-4.466444112,0.880730543,1.121285741,0.466690001,0.789394256,0.693978579,0.741753784,0.278125435,0.092378753,0.09226369,0.138137447,-12.65470727,-0.56064287,7.327033018,8.776206728,4.441462907,-4.543241928,9.363556297,6.466512702,4.797711861,6.722689076,-11.77397673,0.560642871,7.79372302,9.565600984,5.135441486,-3.801488144,9.641681732,6.558891455,4.88997555,6.860826522
50,2,3,26,91,Michigan,Lenawee County,99892,99898,99642,99370,99041,98850,98774,98432,98595,98511,98118,98519,97808,-256,-272,-329,-191,-76,-342,163,-84,-393,401,-711,261,1025,1059,1052,1076,1040,1055,1007,989,997,1012,236,943,872,1013,996,1069,1074,1058,1087,1008,1093,25,82,187,39,80,-29,-19,-51,-98,-11,-81,24,52,33,23,53,42,98,61,80,57,54,-326,-407,-554,-247,-198,-351,91,-89,-375,355,-684,-302,-355,-521,-224,-145,-309,189,-28,-295,412,-630,21,1,5,-6,-11,-4,-7,-5,0,0,0,5396,5281,5422,5528,5447,5421,5435,5489,5253,5117,5222,4956,10.30088638,10.67481138,10.63211566,10.88936566,10.54734643,10.70919214,10.21785232,10.05955378,10.14051272,10.30933086,9.476815468,8.789835241,10.23795928,10.0797474,10.84145513,10.90205911,10.73534038,11.05635486,10.25239401,11.13448481,0.82407091,1.884976135,0.394156379,0.809618265,-0.294108699,-0.192866967,-0.517488052,-0.996801082,-0.111881284,-0.825153952,0.522581553,0.332642847,0.232451198,0.536372101,0.425950529,0.994787516,0.618956298,0.813715169,0.579748471,0.550102635,-4.090205616,-5.584367802,-2.496323734,-2.003805206,-3.55972942,0.923731265,-0.903067385,-3.814289856,3.610714159,-6.967966709,-3.567624063,-5.251724955,-2.263872536,-1.467433105,-3.133778891,1.918518782,-0.284111087,-3.000574686,4.190462629,-6.417864074
50,2,3,26,93,Michigan,Livingston County,180967,180962,181065,182052,182805,184238,185567,187221,188585,189923,191259,192058,192335,103,987,753,1433,1329,1654,1364,1338,1336,799,277,478,1708,1707,1780,1757,1816,1795,1825,1790,1776,1710,257,1351,1315,1352,1366,1425,1415,1493,1546,1588,1766,221,357,392,428,391,391,380,332,244,188,-56,21,59,77,84,98,96,124,74,48,38,35,-140,576,314,949,869,1181,870,947,1053,576,296,-119,635,391,1033,967,1277,994,1021,1101,614,331,1,-5,-30,-28,-29,-14,-10,-15,-9,-3,2,1152,1152,1170,1317,1353,1362,1394,1384,1389,1395,1388,1398,9.407436171,9.357090586,9.699136069,9.502305269,9.74280288,9.552801179,9.643125112,9.391839069,9.266481789,8.897144329,7.441127791,7.208303527,7.36698425,7.387677289,7.645095872,7.530481153,7.888868928,8.111610727,8.285570429,9.188512798,1.96630838,2.148787059,2.332151819,2.11462798,2.097707008,2.022320027,1.754256185,1.280228342,0.980911361,-0.291368469,0.32496413,0.422083172,0.457712039,0.530009059,0.515038038,0.659914956,0.391008909,0.251848199,0.198269318,0.182105293,3.172531168,1.721222287,5.171056252,4.699774205,6.33604086,4.630048483,5.00385725,5.524919855,3.005345445,1.54009048,3.497495298,2.143305459,5.628768292,5.229783264,6.851078897,5.289963439,5.394866159,5.776768053,3.203614763,1.722195774
50,2,3,26,95,Michigan,Luce County,6631,6631,6602,6524,6479,6505,6414,6431,6332,6372,6336,6266,6126,-29,-78,-45,26,-91,17,-99,40,-36,-70,-140,23,50,53,54,49,60,37,57,50,58,47,23,71,63,73,69,61,93,68,73,72,90,0,-21,-10,-19,-20,-1,-56,-11,-23,-14,-43,0,1,4,1,6,2,3,3,1,1,1,-30,-59,-38,42,-77,17,-45,48,-15,-56,-98,-30,-58,-34,43,-71,19,-42,51,-14,-55,-97,1,1,-1,2,0,-1,-1,0,1,-1,0,1211,1201,1176,1179,1211,1210,1211,1164,1209,1172,1210,1105,7.618467164,8.151964931,8.31792976,7.585726449,9.342156481,5.798009872,8.973551637,7.869058861,9.204888113,7.585539058,10.81822337,9.690071522,11.24460875,10.68194133,9.497859089,14.57337617,10.70528967,11.48882594,11.42675766,14.52550032,-3.199756209,-1.538106591,-2.92667899,-3.096214877,-0.155702608,-8.775366293,-1.731738035,-3.619767076,-2.221869545,-6.939961265,0.152369343,0.615242636,0.154035736,0.928864463,0.311405216,0.470108909,0.472292191,0.157381177,0.158704968,0.161394448,-8.989791254,-5.844805045,6.469500924,-11.92042728,2.646944336,-7.051633628,7.556675063,-2.360717658,-8.887478178,-15.81665591,-8.837421911,-5.229562409,6.623536661,-10.99156281,2.958349552,-6.58152472,8.028967254,-2.203336481,-8.728773211,-15.65526146
50,2,3,26,97,Michigan,Mackinac County,11113,11110,11104,11012,11066,11002,10990,10814,10713,10758,10790,10807,10839,-6,-92,54,-64,-12,-176,-101,45,32,17,32,26,72,85,74,90,85,79,96,76,99,95,22,138,120,132,139,155,158,138,153,150,151,4,-66,-35,-58,-49,-70,-79,-42,-77,-51,-56,0,8,15,13,27,29,40,31,25,17,11,-8,-33,72,-18,11,-136,-60,55,85,51,78,-8,-25,87,-5,38,-107,-20,86,110,68,89,-2,-1,2,-1,-1,1,-2,1,-1,0,-1,95,95,95,95,95,95,95,95,95,95,95,95,6.511123169,7.699972824,6.706543411,8.184794471,7.796734544,7.339620012,8.942294257,7.054018935,9.167939992,8.777603252,12.47965274,10.87054987,11.96302338,12.64096035,14.21757476,14.67924002,12.854548,14.20085391,13.89081817,13.95176938,-5.968529571,-3.170577045,-5.256479971,-4.456165879,-6.420840213,-7.339620012,-3.912253738,-7.146834973,-4.722878178,-5.174166128,0.72345813,1.358818734,1.178176545,2.455438341,2.660062374,3.716263297,2.887615854,2.320400965,1.574292726,1.016354061,-2.984264786,6.522329921,-1.63132137,1.000363769,-12.47477527,-5.574394946,5.123189418,7.889363282,4.722878178,7.206874249,-2.260806656,7.881148655,-0.453144825,3.45580211,-9.814712897,-1.858131649,8.010805272,10.20976425,6.297170903,8.22322831
50,2,3,26,99,Michigan,Macomb County,840978,841037,841350,844159,849761,857146,862914,865031,868329,870867,872089,872389,870791,313,2809,5602,7385,5768,2117,3298,2538,1222,300,-1598,2354,9003,9111,9125,9452,9357,9448,9337,9311,9192,9123,1872,8017,7981,8467,8249,8863,8564,8912,8957,8693,9161,482,986,1130,658,1203,494,884,425,354,499,-38,498,2538,2988,2875,2708,2420,2679,2048,1107,487,422,-636,-692,1672,3897,2026,-692,-220,117,-213,-704,-2016,-138,1846,4660,6772,4734,1728,2459,2165,894,-217,-1594,-31,-23,-188,-45,-169,-105,-45,-52,-26,18,34,7432,7432,7430,7507,7516,7525,7519,7515,7526,7519,7532,7392,10.68282638,10.75729669,10.69185375,10.99031429,10.83020582,10.90137075,10.73714521,10.68414808,10.53839601,10.46707741,9.512853387,9.423113252,9.920868565,9.591525877,10.25842836,9.88138644,10.24841364,10.27794161,9.966305107,10.51067589,1.169972987,1.334183433,0.77098518,1.398788414,0.571777458,1.019984308,0.488731575,0.406206468,0.572090906,-0.043598481,3.011553187,3.52791159,3.368666248,3.14872737,2.801015079,3.091106291,2.355111212,1.270255818,0.558333209,0.484172604,-0.821116944,1.974119203,4.566153868,2.355731777,-0.800951419,-0.253842249,0.134544928,-0.244412366,-0.807118233,-2.313014147,2.190436242,5.502030793,7.934820116,5.504459147,2.000063659,2.837264042,2.48965614,1.025843452,-0.248785023,-1.828841542
